t,task_id,task_type,method,worker_id,model_id,request_id,success,failure_reason,format_ok,prompt_tokens,completion_tokens,total_tokens,latency_ms,cost_usd,cost_source,cost_exact_usd,cost_fallback_usd,decomp_used,decomp_request_id,raw_output_path,planner_raw_output_path,timestamp
302,gsm8k_657,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689126-qENav2Qph8Y9FFOKfsqb,1,ok,1,167,176,343,3396,2.9457e-05,usage_estimate,,2.9457e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0302_gsm8k_657_solver.json,,1773689138
303,humaneval_HumanEval/79,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773689138-p1BlWrljjG3fImdGkOQW,1,ok,1,229,493,722,2937,0.0013012,usage_estimate,,0.0013012,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0303_humaneval_HumanEval_79_solver.json,,1773689150
304,gsm8k_1261,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689150-qKad7MFpwpi552wlO8B0,1,ok,1,176,167,343,3454,2.9195999999999996e-05,usage_estimate,,2.9195999999999996e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0304_gsm8k_1261_solver.json,,1773689162
305,humaneval_HumanEval/101,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773689163-M4euTvlV2eiXRFXMobAe,1,ok,1,195,1045,1240,6297,0.0026709999999999998,usage_estimate,,0.0026709999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0305_humaneval_HumanEval_101_solver.json,,1773689177
306,gsm8k_491,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689178-Ei5JoHxunVM8C5qwAsRc,1,ok,1,140,73,213,1706,1.7239999999999998e-05,usage_estimate,,1.7239999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0306_gsm8k_491_solver.json,,1773689188
307,humaneval_HumanEval/93,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773689189-J3SfWVBN1fO9W2D8URyA,0,wrong_answer,1,192,1235,1427,6369,0.0031451,usage_estimate,,0.0031451,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0307_humaneval_HumanEval_93_solver.json,,1773689204
308,gsm8k_326,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689205-W38hvcEYk3BIqlhQ5x2z,1,ok,1,170,160,330,11007,2.807e-05,usage_estimate,,2.807e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0308_gsm8k_326_solver.json,,1773689224
309,humaneval_HumanEval/123,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773689225-FgbIhe1tpun7iHwUGWKU,1,ok,1,315,1111,1426,6724,0.002872,usage_estimate,,0.002872,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0309_humaneval_HumanEval_123_solver.json,,1773689240
310,gsm8k_11,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689241-QIvISNQWo8YqZwtvUdWz,1,ok,1,162,105,267,6842,2.2002e-05,usage_estimate,,2.2002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0310_gsm8k_11_solver.json,,1773689256
311,humaneval_HumanEval/59,humaneval,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773689257-PACqn8QRfy0xpeSTGatU,1,ok,1,183,722,905,5694,0.003793,usage_estimate,,0.003793,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0311_humaneval_HumanEval_59_solver.json,,1773689271
312,humaneval_HumanEval/14,humaneval,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773689272-EpvFfoyU3RSEYXojoyvY,1,ok,1,178,462,640,3877,0.0024879999999999998,usage_estimate,,0.0024879999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0312_humaneval_HumanEval_14_solver.json,,1773689284
313,gsm8k_817,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689285-7oDLemENLy7lEzO8OxwY,1,ok,1,134,74,208,1854,1.6914e-05,usage_estimate,,1.6914e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0313_gsm8k_817_solver.json,,1773689295
314,humaneval_HumanEval/15,humaneval,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773689296-jFCYzfyidQHhwzO7UGHH,1,ok,1,190,358,548,3389,0.00198,usage_estimate,,0.00198,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0314_humaneval_HumanEval_15_solver.json,,1773689307
315,gsm8k_1278,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689308-YCgLExSXQc0eNqY4DVd0,1,ok,1,155,112,267,5239,2.2205000000000002e-05,usage_estimate,,2.2205000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0315_gsm8k_1278_solver.json,,1773689322
316,gsm8k_165,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689323-MQbOqmCtCW1u09kfS0y1,1,ok,1,218,120,338,5599,2.7478e-05,usage_estimate,,2.7478e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0316_gsm8k_165_solver.json,,1773689337
317,humaneval_HumanEval/19,humaneval,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773689337-B6W0PqEASMHDzsht77OD,1,ok,1,235,691,926,4927,0.0036899999999999997,usage_estimate,,0.0036899999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0317_humaneval_HumanEval_19_solver.json,,1773689351
318,humaneval_HumanEval/21,humaneval,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773689351-Zgl3weI8OqaM78Rru0Hl,1,ok,1,244,790,1034,6557,0.004194000000000001,usage_estimate,,0.004194000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0318_humaneval_HumanEval_21_solver.json,,1773689367
319,gsm8k_138,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689367-dDG45nqy4M01AW7So32A,1,ok,1,170,181,351,6107,3.0170000000000004e-05,usage_estimate,,3.0170000000000004e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0319_gsm8k_138_solver.json,,1773689382
320,gsm8k_133,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689382-j3tGo84JkmHwFjniJl2U,1,ok,1,147,99,246,6122,2.0337e-05,usage_estimate,,2.0337e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0320_gsm8k_133_solver.json,,1773689399
321,gsm8k_75,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689399-9EsYeIhRP9zELwyzU7CJ,1,ok,1,167,231,398,52003,3.4957e-05,usage_estimate,,3.4957e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0321_gsm8k_75_solver.json,,1773689460
322,gsm8k_428,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689461-ya5QzCx7L7jogZDmU9e8,1,ok,1,173,280,453,38457,4.0283e-05,usage_estimate,,4.0283e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0322_gsm8k_428_solver.json,,1773689508
323,humaneval_HumanEval/134,humaneval,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773689509-WFKMbByylQM6IVAmCd8I,1,ok,1,294,710,1004,6367,0.003844,usage_estimate,,0.003844,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0323_humaneval_HumanEval_134_solver.json,,1773689526
324,gsm8k_1113,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689527-ZXs310CqvKnueqME29LV,1,ok,1,136,70,206,3264,1.6655999999999998e-05,usage_estimate,,1.6655999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0324_gsm8k_1113_solver.json,,1773689538
325,gsm8k_856,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689539-HQB5zZ4nON6N1ihxPzXV,1,ok,1,170,144,314,9517,2.6470000000000002e-05,usage_estimate,,2.6470000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0325_gsm8k_856_solver.json,,1773689557
326,gsm8k_1058,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689557-jtpXRtmNXoi4cePTJF1v,1,ok,1,151,104,255,4558,2.1121e-05,usage_estimate,,2.1121e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0326_gsm8k_1058_solver.json,,1773689570
327,gsm8k_333,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689570-9Jup4B6Om5qVQgJK2bc7,1,ok,1,178,174,352,3390,3.0038e-05,usage_estimate,,3.0038e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0327_gsm8k_333_solver.json,,1773689583
328,gsm8k_916,gsm8k,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773689583-OToKO9JiXKfu68yBfS67,1,ok,1,239,568,807,5036,0.003079,usage_estimate,,0.003079,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0328_gsm8k_916_solver.json,,1773689597
329,gsm8k_1156,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689597-DXrBz9jEocbO7yzuK4sI,1,ok,1,162,120,282,2661,2.3502e-05,usage_estimate,,2.3502e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0329_gsm8k_1156_solver.json,,1773689609
330,gsm8k_1110,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689609-ZPHmFFUCTd2Ji7PUNWBF,1,ok,1,176,185,361,5655,3.0996e-05,usage_estimate,,3.0996e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0330_gsm8k_1110_solver.json,,1773689623
331,gsm8k_43,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689685-JmtvpveEUe63oEXwzilu,1,ok,1,158,252,410,66498,3.6418e-05,usage_estimate,,3.6418e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0331_gsm8k_43_solver.json,,1773689699
332,humaneval_HumanEval/50,humaneval,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773689699-C7GKzqatqUj1ivzDj7Fh,0,runtime_error,1,217,384,601,3901,0.002137,usage_estimate,,0.002137,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0332_humaneval_HumanEval_50_solver.json,,1773689712
333,gsm8k_845,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689713-yKuUEbZNfnYxi8gGUZTo,1,ok,1,147,176,323,12927,2.8037e-05,usage_estimate,,2.8037e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0333_gsm8k_845_solver.json,,1773689735
334,gsm8k_350,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689735-vWeMEyg1rAkOBSRgYjwV,1,ok,1,175,205,380,7627,3.2925e-05,usage_estimate,,3.2925e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0334_gsm8k_350_solver.json,,1773689751
335,gsm8k_460,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689752-t6wHh8RviaZ3kwX0mUjS,1,ok,1,156,105,261,2421,2.1575999999999998e-05,usage_estimate,,2.1575999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0335_gsm8k_460_solver.json,,1773689762
336,gsm8k_859,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689774-ywj1ZH84yKaJHYDIoaHm,1,ok,1,391,198,589,10251,4.7561e-05,mixed,,4.7561e-05,1,gen-1773689763-7K6zTQExH7a88sCFhvvQ,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0336_gsm8k_859_solver.json,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0336_gsm8k_859_planner.json,1773689791
337,gsm8k_184,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689792-lt3lKeaSbXE8ISRvMl4n,0,wrong_answer,1,138,1593,1731,28756,0.000169098,usage_estimate,,0.000169098,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0337_gsm8k_184_solver.json,,1773689830
338,gsm8k_659,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689831-9Kn3Xs6ADK6rRpIyAAL1,1,ok,1,159,254,413,5273,3.6689e-05,usage_estimate,,3.6689e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0338_gsm8k_659_solver.json,,1773689844
339,gsm8k_510,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689845-NDcBQGAfD4bEJqW3Thnu,1,ok,1,176,304,480,5840,4.2896000000000004e-05,usage_estimate,,4.2896000000000004e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0339_gsm8k_510_solver.json,,1773689859
340,gsm8k_1077,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689860-JZaBy8Qy833dWNtthNTK,1,ok,1,289,301,590,37304,5.0619e-05,usage_estimate,,5.0619e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0340_gsm8k_1077_solver.json,,1773689906
341,humaneval_HumanEval/25,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773689919-SbOC5E3BtxEO5U24ORMW,1,ok,1,580,1259,1839,9920,0.0029139780000000002,mixed,,0.0029139780000000002,1,gen-1773689907-y6xpaQ80CfqYlo5wlECP,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0341_humaneval_HumanEval_25_solver.json,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0341_humaneval_HumanEval_25_planner.json,1773689936
342,gsm8k_991,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689936-Lg4lBIjbCX2XAqrTEimw,1,ok,1,166,220,386,39901,3.3786000000000005e-05,usage_estimate,,3.3786000000000005e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0342_gsm8k_991_solver.json,,1773689987
343,gsm8k_186,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773689987-OWK3Upglh8j9Mwac9yFo,1,ok,1,213,259,472,7563,4.1023000000000003e-05,usage_estimate,,4.1023000000000003e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0343_gsm8k_186_solver.json,,1773690004
344,humaneval_HumanEval/125,humaneval,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773690004-aPb8M0UpmrnAF9Jb4XuD,1,ok,1,273,712,985,5251,0.0038329999999999996,usage_estimate,,0.0038329999999999996,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0344_humaneval_HumanEval_125_solver.json,,1773690018
345,gsm8k_902,gsm8k,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690019-reAFuMeOQFOuEu9aq6tQ,0,wrong_answer,1,133,392,525,3010,0.0010199,usage_estimate,,0.0010199,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0345_gsm8k_902_solver.json,,1773690030
346,humaneval_HumanEval/75,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690031-ZxuvamU6x8XiHkGsBXZt,1,ok,1,159,1264,1423,6984,0.0032076999999999995,usage_estimate,,0.0032076999999999995,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0346_humaneval_HumanEval_75_solver.json,,1773690046
347,gsm8k_766,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690047-RMPfgwdlm91p3F25PzJW,1,ok,1,154,94,248,28283,2.0334e-05,usage_estimate,,2.0334e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0347_gsm8k_766_solver.json,,1773690084
348,gsm8k_1001,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690084-qj5p3RfOSGKnEksn1Jvb,1,ok,1,203,175,378,11813,3.1913000000000004e-05,usage_estimate,,3.1913000000000004e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0348_gsm8k_1001_solver.json,,1773690105
349,gsm8k_1299,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690105-qPWzW522azF9XA70xPmc,0,wrong_answer,1,161,9,170,6286,1.2331e-05,usage_estimate,,1.2331e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0349_gsm8k_1299_solver.json,,1773690119
350,gsm8k_970,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690120-0FTp7TrUSTkObOFCGBRn,1,ok,1,135,78,213,30612,1.7384999999999997e-05,usage_estimate,,1.7384999999999997e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0350_gsm8k_970_solver.json,,1773690160
351,gsm8k_374,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690161-VvOX5jxvlhLyo2er504j,1,ok,1,137,101,238,7256,1.9827e-05,usage_estimate,,1.9827e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0351_gsm8k_374_solver.json,,1773690177
352,gsm8k_420,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690177-20V1bXe6z3hvY3SQZ6mz,1,ok,1,154,112,266,2869,2.2134000000000002e-05,usage_estimate,,2.2134000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0352_gsm8k_420_solver.json,,1773690189
353,gsm8k_789,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690189-M7qMgbtcZj1jYL5HdxD9,1,ok,1,179,118,297,7597,2.4509e-05,usage_estimate,,2.4509e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0353_gsm8k_789_solver.json,,1773690206
354,gsm8k_234,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690206-EDeK6tOAPrHJ2G1fdZqR,1,ok,1,149,139,288,3544,2.4478999999999997e-05,usage_estimate,,2.4478999999999997e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0354_gsm8k_234_solver.json,,1773690218
355,humaneval_HumanEval/22,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690218-6vnPmdMTa0rRWfPtOKx9,1,ok,1,171,348,519,3640,0.0009213,usage_estimate,,0.0009213,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0355_humaneval_HumanEval_22_solver.json,,1773690230
356,gsm8k_1163,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690231-b14hA7HpYj512XEMZKFq,1,ok,1,133,80,213,6874,1.7443000000000002e-05,usage_estimate,,1.7443000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0356_gsm8k_1163_solver.json,,1773690247
357,humaneval_HumanEval/39,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690262-2AVjqVduxl6cAcJ6rtiv,1,ok,1,533,1511,2044,13351,0.003514919,mixed,,0.003514919,1,gen-1773690247-FqXbStsPZIoxaM4qVy8b,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0357_humaneval_HumanEval_39_solver.json,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0357_humaneval_HumanEval_39_planner.json,1773690279
358,humaneval_HumanEval/37,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690280-0c3pqEwYc79nbohUqqQ8,1,ok,1,201,955,1156,4303,0.0024478,usage_estimate,,0.0024478,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0358_humaneval_HumanEval_37_solver.json,,1773690293
359,gsm8k_769,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690294-RCAVdFrQvYCH7seuBW86,1,ok,1,164,174,338,6241,2.9044e-05,usage_estimate,,2.9044e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0359_gsm8k_769_solver.json,,1773690308
360,gsm8k_618,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690309-bNWXtLZoJAHJM1POXpaP,1,ok,1,161,150,311,6307,2.6430999999999998e-05,usage_estimate,,2.6430999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0360_gsm8k_618_solver.json,,1773690323
361,gsm8k_676,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690324-w35fad5OMkneNz9NGIPV,1,ok,1,156,153,309,2261,2.6376e-05,usage_estimate,,2.6376e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0361_gsm8k_676_solver.json,,1773690335
362,humaneval_HumanEval/7,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690336-DtFyFmBK5uGbO3s64Nw6,1,ok,1,172,258,430,3834,0.0006965999999999999,usage_estimate,,0.0006965999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0362_humaneval_HumanEval_7_solver.json,,1773690348
363,gsm8k_468,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690349-5tBDw0W5DmDAQM0TWLCR,1,ok,1,159,166,325,74367,2.7888999999999997e-05,usage_estimate,,2.7888999999999997e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0363_gsm8k_468_solver.json,,1773690432
364,gsm8k_528,gsm8k,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773690432-RU41vd6ULyIhDfmO5RuT,1,ok,1,201,540,741,4726,0.002901,usage_estimate,,0.002901,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0364_gsm8k_528_solver.json,,1773690446
365,gsm8k_651,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690446-8cl9ecjBMU8inxtzKbVT,1,ok,1,174,232,406,103832,3.5554e-05,usage_estimate,,3.5554e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0365_gsm8k_651_solver.json,,1773690558
366,gsm8k_908,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690559-Wpkma10PI2ueHh6MagiX,1,ok,1,133,89,222,3045,1.8342999999999997e-05,usage_estimate,,1.8342999999999997e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0366_gsm8k_908_solver.json,,1773690571
367,humaneval_HumanEval/112,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690571-NURkBm992OrPHc6kOgHM,1,ok,1,241,1135,1376,5201,0.0029097999999999997,usage_estimate,,0.0029097999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0367_humaneval_HumanEval_112_solver.json,,1773690585
368,humaneval_HumanEval/46,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690586-j0EAvISNgf4Qhd6StQ5Z,1,ok,1,252,1450,1702,7925,0.0037005999999999996,usage_estimate,,0.0037005999999999996,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0368_humaneval_HumanEval_46_solver.json,,1773690603
369,humaneval_HumanEval/9,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690603-3jqKpQeZgNUbbSqAqXNm,1,ok,1,177,920,1097,4365,0.0023531,usage_estimate,,0.0023531,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0369_humaneval_HumanEval_9_solver.json,,1773690617
370,gsm8k_946,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690617-B747TrWXTmFC8CPA6Tyg,1,ok,1,141,102,243,3315,2.0211e-05,usage_estimate,,2.0211e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0370_gsm8k_946_solver.json,,1773690629
371,humaneval_HumanEval/41,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690629-5iI07gOw6LdLIcFTuGx3,1,ok,1,233,1136,1369,8640,0.0029099,usage_estimate,,0.0029099,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0371_humaneval_HumanEval_41_solver.json,,1773690647
372,gsm8k_896,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690648-xBDBWpJCws6t2Wr2ngJh,1,ok,1,146,115,261,3090,2.1866e-05,usage_estimate,,2.1866e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0372_gsm8k_896_solver.json,,1773690659
373,humaneval_HumanEval/20,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690659-cDszcjEXhgoPNZsr9Vod,1,ok,1,245,1222,1467,5547,0.0031285,usage_estimate,,0.0031285,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0373_humaneval_HumanEval_20_solver.json,,1773690674
374,gsm8k_715,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690674-B0LW1oiltdTqmbhhCenC,1,ok,1,165,139,304,169285,2.5614999999999998e-05,usage_estimate,,2.5614999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0374_gsm8k_715_solver.json,,1773690853
375,humaneval_HumanEval/23,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690853-8CnvZu37W5XsT8n8huH0,1,ok,1,113,102,215,1611,0.00028890000000000003,usage_estimate,,0.00028890000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0375_humaneval_HumanEval_23_solver.json,,1773690864
376,gsm8k_182,gsm8k,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690865-0qdz2TySHOwBsGVb57hf,1,ok,1,128,1114,1242,6346,0.0028234,usage_estimate,,0.0028234,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0376_gsm8k_182_solver.json,,1773690880
377,gsm8k_610,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690880-ZkVAADtzSwvljUwCUXKo,1,ok,1,144,108,252,3210,2.1024e-05,usage_estimate,,2.1024e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0377_gsm8k_610_solver.json,,1773690892
