t,task_id,task_type,method,worker_id,model_id,request_id,success,failure_reason,format_ok,prompt_tokens,completion_tokens,total_tokens,latency_ms,cost_usd,cost_source,cost_exact_usd,cost_fallback_usd,decomp_used,decomp_request_id,raw_output_path,planner_raw_output_path,timestamp
319,gsm8k_138,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680164-HQ2PG5O9ywkl5sRYwd5R,1,ok,1,164,883,1047,4546,0.0022567,usage_estimate,,0.0022567,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0319_gsm8k_138_solver.json,,1773680177
320,gsm8k_133,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680179-4ZrKAcndttCW2FXOfbea,1,ok,1,137,208,345,3760,0.0005610999999999999,usage_estimate,,0.0005610999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0320_gsm8k_133_solver.json,,1773680191
321,gsm8k_75,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680192-3gWkKQa8lHD3gq0LABBo,1,ok,1,157,970,1127,6137,0.0024721,usage_estimate,,0.0024721,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0321_gsm8k_75_solver.json,,1773680207
322,gsm8k_428,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680207-NSmHc8WLoziWnPvsFXD7,1,ok,1,163,1166,1329,6870,0.0029639,usage_estimate,,0.0029639,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0322_gsm8k_428_solver.json,,1773680223
323,humaneval_HumanEval/134,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680224-TQOpSUtnJ7TjRB533cRv,0,wrong_answer,1,242,1264,1506,8182,0.0032325999999999995,usage_estimate,,0.0032325999999999995,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0323_humaneval_HumanEval_134_solver.json,,1773680241
324,gsm8k_1113,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680241-qf1x5irQqvkjjgM88vx7,1,ok,1,130,158,288,1905,0.0004339999999999999,usage_estimate,,0.0004339999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0324_gsm8k_1113_solver.json,,1773680252
325,gsm8k_856,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680253-JZ2Ud3oN8tVkVYOe8j1M,1,ok,1,166,785,951,7030,0.0020123,usage_estimate,,0.0020123,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0325_gsm8k_856_solver.json,,1773680271
326,gsm8k_1058,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680272-f1xhgZrDUDWjMMNWpxJO,1,ok,1,145,261,406,3400,0.000696,usage_estimate,,0.000696,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0326_gsm8k_1058_solver.json,,1773680287
327,gsm8k_333,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680287-l3bWzHPrqOgJ5qYwwyQ8,1,ok,1,169,470,639,3139,0.0012257000000000001,usage_estimate,,0.0012257000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0327_gsm8k_333_solver.json,,1773680299
328,gsm8k_916,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680299-uIdDVOq36UH1QypylF2F,1,ok,1,184,939,1123,5215,0.0024027,usage_estimate,,0.0024027,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0328_gsm8k_916_solver.json,,1773680316
329,gsm8k_1156,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680316-pNyfh54J6q15DJhggcp2,1,ok,1,156,545,701,3239,0.0014093,usage_estimate,,0.0014093,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0329_gsm8k_1156_solver.json,,1773680328
330,gsm8k_1110,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680329-Jk9WmeFHGUcRZT61zJVd,1,ok,1,168,570,738,3481,0.0014754,usage_estimate,,0.0014754,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0330_gsm8k_1110_solver.json,,1773680347
331,gsm8k_43,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680347-TJI7EFdzXqgmP65QqKoK,1,ok,1,152,920,1072,4772,0.0023455999999999998,usage_estimate,,0.0023455999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0331_gsm8k_43_solver.json,,1773680361
332,humaneval_HumanEval/50,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680362-6abm28kJUrvPmXxhQl5x,0,runtime_error,1,173,882,1055,4968,0.0022569,usage_estimate,,0.0022569,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0332_humaneval_HumanEval_50_solver.json,,1773680376
333,gsm8k_845,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680376-y1AuGldZArotB2WycsBs,1,ok,1,142,391,533,3458,0.0010201000000000001,usage_estimate,,0.0010201000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0333_gsm8k_845_solver.json,,1773680390
334,gsm8k_350,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680390-Ty823OHsOtljlcIuw2sq,1,ok,1,174,305,479,3321,0.0008146999999999999,usage_estimate,,0.0008146999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0334_gsm8k_350_solver.json,,1773680402
335,gsm8k_460,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680402-0GuXAU5uBs6mn3deVnHq,1,ok,1,150,481,631,3580,0.0012475,usage_estimate,,0.0012475,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0335_gsm8k_460_solver.json,,1773680414
336,gsm8k_859,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680414-q0xAqMAx28vfKl7z3VtH,1,ok,1,145,481,626,4695,0.001246,usage_estimate,,0.001246,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0336_gsm8k_859_solver.json,,1773680428
337,gsm8k_184,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680428-HsSfj1eVnv9p3qdA0Eld,0,wrong_answer,1,132,1232,1364,6709,0.0031196,usage_estimate,,0.0031196,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0337_gsm8k_184_solver.json,,1773680443
338,gsm8k_659,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680444-4lvXm2M0psKtUlMCQZHd,1,ok,1,150,930,1080,5742,0.00237,usage_estimate,,0.00237,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0338_gsm8k_659_solver.json,,1773680458
339,gsm8k_510,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680458-jOcKZOZN5f0zX7bOdlAM,0,wrong_answer,1,171,1183,1354,10716,0.0030088,usage_estimate,,0.0030088,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0339_gsm8k_510_solver.json,,1773680477
340,gsm8k_1077,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680478-cWs7056CvFeqEcuAtEsg,1,ok,1,280,887,1167,7168,0.0023014999999999997,usage_estimate,,0.0023014999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0340_gsm8k_1077_solver.json,,1773680493
341,humaneval_HumanEval/25,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680494-YNNfd2SqbnIZHoPgxCkh,1,ok,1,206,1021,1227,5932,0.0026143,usage_estimate,,0.0026143,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0341_humaneval_HumanEval_25_solver.json,,1773680509
342,gsm8k_991,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680510-iQOrTepDVk8Rk67X1OQ5,1,ok,1,157,668,825,5501,0.0017171,usage_estimate,,0.0017171,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0342_gsm8k_991_solver.json,,1773680523
343,gsm8k_186,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680524-3qBL1rbu6csmRITM5RGu,1,ok,1,205,975,1180,5441,0.002499,usage_estimate,,0.002499,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0343_gsm8k_186_solver.json,,1773680538
344,humaneval_HumanEval/125,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680538-csFxbG1GS4m3dXkiFkSI,1,ok,1,220,953,1173,5678,0.0024485,usage_estimate,,0.0024485,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0344_humaneval_HumanEval_125_solver.json,,1773680553
345,gsm8k_902,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680553-yCioe8T1n7AaUWDHSR8s,0,wrong_answer,1,135,290,425,3186,0.0007654999999999999,usage_estimate,,0.0007654999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0345_gsm8k_902_solver.json,,1773680565
346,humaneval_HumanEval/75,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680565-A3LXrAnjMrbG8QVfsgzG,0,wrong_answer,1,159,1354,1513,10230,0.0034327,usage_estimate,,0.0034327,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0346_humaneval_HumanEval_75_solver.json,,1773680584
347,gsm8k_766,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680585-kwrMF6DVi9vJiktDwoEX,1,ok,1,143,167,310,1958,0.0004604,usage_estimate,,0.0004604,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0347_gsm8k_766_solver.json,,1773680595
348,gsm8k_1001,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680596-3sYQGlD5VaNUV354hTx6,1,ok,1,197,593,790,5404,0.0015416,usage_estimate,,0.0015416,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0348_gsm8k_1001_solver.json,,1773680610
349,gsm8k_1299,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680610-ajTB32IiObrmSVzRqCYs,1,ok,1,150,523,673,4459,0.0013525,usage_estimate,,0.0013525,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0349_gsm8k_1299_solver.json,,1773680623
350,gsm8k_970,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680623-3kvIE8w5SJpGEkzAEjL8,1,ok,1,128,303,431,2901,0.0007958999999999999,usage_estimate,,0.0007958999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0350_gsm8k_970_solver.json,,1773680635
351,gsm8k_374,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680635-VaRXA6rGPp3ITk2gDqZg,1,ok,1,131,247,378,3553,0.0006568,usage_estimate,,0.0006568,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0351_gsm8k_374_solver.json,,1773680648
352,gsm8k_420,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680649-QKj9xyZ46ANoB3Mo15EY,1,ok,1,147,315,462,2833,0.0008316,usage_estimate,,0.0008316,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0352_gsm8k_420_solver.json,,1773680660
353,gsm8k_789,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680660-fItBaK2BMvc2DwlpoC3g,1,ok,1,174,532,706,4083,0.0013822,usage_estimate,,0.0013822,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0353_gsm8k_789_solver.json,,1773680674
354,gsm8k_234,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680674-CTsg2RQS3B30PIpPoEpi,1,ok,1,143,435,578,3737,0.0011304,usage_estimate,,0.0011304,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0354_gsm8k_234_solver.json,,1773680687
355,humaneval_HumanEval/22,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680687-BywRdpmuVg2tyg94ENe5,1,ok,1,171,537,708,3567,0.0013938000000000002,usage_estimate,,0.0013938000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0355_humaneval_HumanEval_22_solver.json,,1773680700
356,gsm8k_1163,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680700-9gDFvPPHmYUFy39TCjFK,1,ok,1,126,240,366,2717,0.0006378,usage_estimate,,0.0006378,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0356_gsm8k_1163_solver.json,,1773680712
357,humaneval_HumanEval/39,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680712-ftg2n7onHvDgh16fXp7w,1,ok,1,173,1110,1283,7476,0.0028269000000000002,usage_estimate,,0.0028269000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0357_humaneval_HumanEval_39_solver.json,,1773680728
358,humaneval_HumanEval/37,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680729-cjKkLL60hiAXA7J3v9SE,1,ok,1,201,1115,1316,11147,0.0028478,usage_estimate,,0.0028478,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0358_humaneval_HumanEval_37_solver.json,,1773680749
359,gsm8k_769,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680749-S3rFeZIts1D8YpWLvQqy,1,ok,1,157,531,688,4529,0.0013746000000000001,usage_estimate,,0.0013746000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0359_gsm8k_769_solver.json,,1773680763
360,gsm8k_618,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680763-t1Jvk00VbC4kwo6TH1S3,1,ok,1,154,557,711,3714,0.0014387,usage_estimate,,0.0014387,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0360_gsm8k_618_solver.json,,1773680775
361,gsm8k_676,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680776-NZC5hm22e74AN5LPl2dI,1,ok,1,153,848,1001,4375,0.0021659,usage_estimate,,0.0021659,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0361_gsm8k_676_solver.json,,1773680789
362,humaneval_HumanEval/7,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680789-fp0W71jJ5dYY4rhXectT,0,runtime_error,1,172,228,400,2890,0.0006215999999999999,usage_estimate,,0.0006215999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0362_humaneval_HumanEval_7_solver.json,,1773680801
363,gsm8k_468,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680801-M27QqGtftGceQ2OSEKMp,1,ok,1,149,560,709,4009,0.0014446999999999997,usage_estimate,,0.0014446999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0363_gsm8k_468_solver.json,,1773680814
364,gsm8k_528,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680814-ySrOjdiOiZCH24KJhdoD,1,ok,1,146,869,1015,5017,0.0022163,usage_estimate,,0.0022163,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0364_gsm8k_528_solver.json,,1773680827
365,gsm8k_651,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680828-sXFjzOxLdFJ0nMgio2jG,1,ok,1,164,598,762,3935,0.0015442,usage_estimate,,0.0015442,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0365_gsm8k_651_solver.json,,1773680840
366,gsm8k_908,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680840-UALUpr2euFwxE4qeHK5n,1,ok,1,125,417,542,5319,0.00108,usage_estimate,,0.00108,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0366_gsm8k_908_solver.json,,1773680854
367,humaneval_HumanEval/112,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680857-jHVMOrNbTksFrflBKX4t,1,ok,1,241,922,1163,9304,0.0023772999999999997,usage_estimate,,0.0023772999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0367_humaneval_HumanEval_112_solver.json,,1773680874
368,humaneval_HumanEval/46,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680875-xuLmu4L6Sxda5zdNHaq2,1,ok,1,252,1074,1326,5236,0.0027606,usage_estimate,,0.0027606,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0368_humaneval_HumanEval_46_solver.json,,1773680890
369,humaneval_HumanEval/9,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680891-52PALgBOxS8PGjkMqS75,1,ok,1,177,1000,1177,5053,0.0025531,usage_estimate,,0.0025531,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0369_humaneval_HumanEval_9_solver.json,,1773680904
370,gsm8k_946,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680905-eBXhahTq3BBMWadKXy2F,1,ok,1,132,228,360,3324,0.0006096,usage_estimate,,0.0006096,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0370_gsm8k_946_solver.json,,1773680917
371,humaneval_HumanEval/41,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680917-AgeqfjzWirShkaPOFtza,1,ok,1,233,1101,1334,5817,0.0028223999999999996,usage_estimate,,0.0028223999999999996,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0371_humaneval_HumanEval_41_solver.json,,1773680932
372,gsm8k_896,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680933-WIvrv7o5CeZtPyQw15Da,1,ok,1,140,348,488,4615,0.000912,usage_estimate,,0.000912,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0372_gsm8k_896_solver.json,,1773680946
373,humaneval_HumanEval/20,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680947-paNiHT6j99wIGhGfvmHL,0,runtime_error,1,245,1131,1376,6053,0.002901,usage_estimate,,0.002901,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0373_humaneval_HumanEval_20_solver.json,,1773680962
374,gsm8k_715,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680963-l7mStbCWtFI06EW0r7mN,1,ok,1,155,496,651,4490,0.0012865,usage_estimate,,0.0012865,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0374_gsm8k_715_solver.json,,1773680975
375,humaneval_HumanEval/23,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680976-TlBRFBOG9CM0BcEsCVw2,1,ok,1,113,150,263,4320,0.00040889999999999996,usage_estimate,,0.00040889999999999996,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0375_humaneval_HumanEval_23_solver.json,,1773680989
376,gsm8k_182,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680989-v9FWbnGBGlwEaknoXHqi,1,ok,1,128,846,974,5531,0.0021533999999999998,usage_estimate,,0.0021533999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0376_gsm8k_182_solver.json,,1773681003
377,gsm8k_610,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681004-jJiK8QtOJq1XGwGFApMs,1,ok,1,139,786,925,4077,0.0020067,usage_estimate,,0.0020067,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0377_gsm8k_610_solver.json,,1773681016
378,gsm8k_1233,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681016-5VWuobamcxk5UvAaSIdB,1,ok,1,144,584,728,4005,0.0015032,usage_estimate,,0.0015032,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0378_gsm8k_1233_solver.json,,1773681029
379,humaneval_HumanEval/71,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681029-hzeSm0U2WIWf7Q5MtozL,1,ok,1,201,1200,1401,6456,0.0030602999999999997,usage_estimate,,0.0030602999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0379_humaneval_HumanEval_71_solver.json,,1773681046
380,gsm8k_848,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681046-Vn76ydPC7QoH2LPZ0Ghe,1,ok,1,143,670,813,4705,0.0017179,usage_estimate,,0.0017179,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0380_gsm8k_848_solver.json,,1773681059
381,humaneval_HumanEval/161,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681060-E9z7rPfDorMiHknfzwPl,1,ok,1,190,1001,1191,6132,0.0025595,usage_estimate,,0.0025595,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0381_humaneval_HumanEval_161_solver.json,,1773681075
382,gsm8k_173,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681075-Mm9ylqVSYUrKBWhyrfTJ,1,ok,1,174,499,673,3231,0.0012997,usage_estimate,,0.0012997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0382_gsm8k_173_solver.json,,1773681087
383,humaneval_HumanEval/2,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681087-QxfTAaDHShewGkWFuaev,1,ok,1,157,430,587,3969,0.0011221,usage_estimate,,0.0011221,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0383_humaneval_HumanEval_2_solver.json,,1773681100
384,humaneval_HumanEval/62,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681101-4JkMYrkm921BFw4vNVSH,1,ok,1,186,1306,1492,8011,0.0033208,usage_estimate,,0.0033208,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0384_humaneval_HumanEval_62_solver.json,,1773681118
385,humaneval_HumanEval/27,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681118-NqxJsL8yRiWvz7fIhla3,1,ok,1,123,819,942,4952,0.0020843999999999997,usage_estimate,,0.0020843999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0385_humaneval_HumanEval_27_solver.json,,1773681132
386,gsm8k_723,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681133-S0SJ74aqrT6vrreH0P4S,1,ok,1,141,317,458,3291,0.0008348,usage_estimate,,0.0008348,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0386_gsm8k_723_solver.json,,1773681144
387,humaneval_HumanEval/152,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681145-QKSnvaDeiN86OaT81fW5,1,ok,1,312,889,1201,4774,0.0023161,usage_estimate,,0.0023161,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0387_humaneval_HumanEval_152_solver.json,,1773681158
388,gsm8k_702,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681159-m92OaCZXYJ8kyzc19L53,1,ok,1,194,673,867,4118,0.0017407,usage_estimate,,0.0017407,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0388_gsm8k_702_solver.json,,1773681171
389,humaneval_HumanEval/69,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681172-JHjYFNihYIXBsBIRxxVu,1,ok,1,242,1274,1516,5861,0.0032576,usage_estimate,,0.0032576,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0389_humaneval_HumanEval_69_solver.json,,1773681186
390,gsm8k_73,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681187-qhz6d0tDPbKoUIt8ZxEQ,1,ok,1,136,1011,1147,5789,0.0025683,usage_estimate,,0.0025683,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0390_gsm8k_73_solver.json,,1773681201
391,humaneval_HumanEval/103,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681202-0uYNh0kIwN4GuHwDba0I,1,ok,1,232,1062,1294,6792,0.0027246,usage_estimate,,0.0027246,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0391_humaneval_HumanEval_103_solver.json,,1773681219
392,gsm8k_185,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681219-KFRPQyZFUWyVgv2qVQOk,1,ok,1,131,152,283,2404,0.0004193,usage_estimate,,0.0004193,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0392_gsm8k_185_solver.json,,1773681230
393,humaneval_HumanEval/94,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681230-oL0MRKGkn2sXaFMgTRWe,1,ok,1,399,1367,1766,7290,0.0035372,usage_estimate,,0.0035372,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0393_humaneval_HumanEval_94_solver.json,,1773681246
394,gsm8k_355,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681247-66UxKIdZWCNPtQYnbBLg,1,ok,1,152,399,551,3463,0.0010431,usage_estimate,,0.0010431,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0394_gsm8k_355_solver.json,,1773681259
395,gsm8k_297,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681259-ibVjS3ygszgynLzgkDIP,1,ok,1,169,475,644,3754,0.0012382,usage_estimate,,0.0012382,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0395_gsm8k_297_solver.json,,1773681272
396,gsm8k_1273,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681273-MfWLBwSEwgQ3MBqtZ2SU,1,ok,1,140,467,607,3883,0.0012095,usage_estimate,,0.0012095,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0396_gsm8k_1273_solver.json,,1773681285
397,gsm8k_763,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681285-Kyiu0PKUAWuKsdEJufrE,1,ok,1,156,849,1005,4393,0.0021693000000000003,usage_estimate,,0.0021693000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0397_gsm8k_763_solver.json,,1773681298
398,gsm8k_406,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681299-P6M9iM9JXRT8HYoLS72m,1,ok,1,165,1073,1238,6597,0.002732,usage_estimate,,0.002732,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0398_gsm8k_406_solver.json,,1773681314
